time setpoint speed position
10:32:47 0.88 0.00 1.54
10:32:47 0.88 0.00 1.54
10:32:47 0.88 0.00 1.54
10:32:47 0.88 0.00 1.54
10:32:47 0.90 0.00 1.54
10:32:47 0.90 0.00 1.54
10:32:47 0.90 0.00 1.54
10:32:47 0.92 0.00 1.54
10:32:47 0.92 0.00 1.54
10:32:47 0.92 0.00 1.54
10:32:47 0.95 0.00 1.54
10:32:47 0.95 0.00 1.54
10:32:47 0.95 0.00 1.54
10:32:47 0.97 0.00 1.54
10:32:47 0.97 0.00 1.54
10:32:47 0.97 0.00 1.54
10:32:48 0.99 0.00 1.54
10:32:48 0.99 0.00 1.54
10:32:48 0.99 0.00 1.54
10:32:48 1.01 0.00 1.54
10:32:48 1.01 0.00 1.54
10:32:48 1.01 0.00 1.54
10:32:48 1.03 0.00 1.54
10:32:48 1.03 0.00 1.54
10:32:48 1.03 0.00 1.54
10:32:48 1.06 0.00 1.54
10:32:48 1.06 0.00 1.54
10:32:48 1.06 0.00 1.54
10:32:48 1.06 0.00 1.54
10:32:48 1.08 0.00 1.54
10:32:48 1.08 0.00 1.54
10:32:48 1.08 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:48 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:49 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:50 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:51 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:52 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:53 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
10:32:54 1.10 0.00 1.54
