time setpoint speed position
10:33:56 200.00 200.49 -26.92
10:33:56 200.00 199.90 -2.69
10:33:56 200.00 200.57 21.54
10:33:56 200.00 201.02 45.39
10:33:56 200.00 200.26 69.23
10:33:56 200.00 199.75 93.08
10:33:56 200.00 199.41 116.92
10:33:56 200.00 199.18 141.15
10:33:56 200.00 200.09 165.39
10:33:56 200.00 200.69 -170.77
10:33:56 200.00 200.04 -147.31
10:33:56 200.00 198.55 -123.46
10:33:56 200.00 198.60 -99.23
10:33:56 200.00 199.70 -75.38
10:33:56 200.00 199.38 -51.15
10:33:56 200.00 200.22 -26.92
10:33:56 200.00 200.78 -3.08
10:33:56 200.00 200.10 20.77
10:33:56 200.00 199.64 45.00
10:33:56 200.00 200.40 69.23
10:33:56 200.00 200.90 93.46
10:33:56 200.00 201.24 117.69
10:33:56 200.00 201.46 141.92
10:33:56 200.00 201.62 165.77
10:33:56 200.00 200.66 -170.38
10:33:56 200.00 200.02 -146.15
10:33:56 200.00 200.65 -121.92
10:33:56 200.00 201.07 -97.69
10:33:56 200.00 201.35 -73.46
10:33:56 200.00 201.54 -50.00
10:33:56 200.00 199.55 -26.15
10:33:56 200.00 199.28 -2.31
10:33:56 200.00 199.09 21.92
10:33:56 200.00 200.03 46.15
10:33:56 200.00 200.65 69.62
10:33:56 200.00 198.96 93.46
10:33:56 200.00 198.88 117.31
10:33:56 200.00 198.82 141.15
10:33:56 200.00 198.79 165.39
10:33:56 200.00 199.82 -170.38
10:33:56 200.00 200.52 -146.15
10:33:56 200.00 200.98 -121.92
10:33:56 200.00 201.29 -98.08
10:33:56 200.00 200.44 -73.85
10:33:56 200.00 200.93 -49.61
10:33:56 200.00 201.26 -25.38
10:33:56 200.00 201.48 -1.15
10:33:56 200.00 201.62 22.69
10:33:56 200.00 200.67 46.54
10:33:57 200.00 200.02 70.39
10:33:57 200.00 199.59 94.62
10:33:57 200.00 200.36 118.85
10:33:57 200.00 200.88 143.08
10:33:57 200.00 201.22 166.92
10:33:57 200.00 200.40 -169.23
10:33:57 200.00 199.84 -145.38
10:33:57 200.00 199.47 -121.54
10:33:57 200.00 199.22 -97.31
10:33:57 200.00 200.11 -73.08
10:33:57 200.00 200.71 -49.23
10:33:57 200.00 200.05 -25.77
10:33:57 200.00 198.55 -1.92
10:33:57 200.00 198.61 22.31
10:33:57 200.00 199.70 46.54
10:33:57 200.00 200.44 70.77
10:33:57 200.00 200.93 95.00
10:33:57 200.00 201.26 118.85
10:33:57 200.00 200.42 142.69
10:33:57 200.00 199.86 166.92
10:33:57 200.00 200.54 -168.85
10:33:57 200.00 201.00 -144.61
10:33:57 200.00 201.30 -120.38
10:33:57 200.00 201.51 -96.54
10:33:57 200.00 200.59 -73.08
10:33:57 200.00 198.91 -48.85
10:33:57 200.00 199.91 -24.61
10:33:57 200.00 200.57 -0.38
10:33:57 200.00 201.02 23.85
10:33:57 200.00 201.32 47.69
10:33:57 200.00 200.46 71.54
10:33:57 200.00 199.88 95.77
10:33:57 200.00 200.56 120.00
10:33:57 200.00 201.01 144.23
10:33:57 200.00 201.31 168.46
10:33:57 200.00 201.51 -167.69
10:33:57 200.00 200.59 -143.85
10:33:57 200.00 199.97 -120.00
10:33:57 200.00 199.56 -96.15
10:33:57 200.00 199.28 -71.92
10:33:57 200.00 200.15 -47.69
10:33:57 200.00 200.74 -23.85
10:33:57 200.00 200.07 -0.38
10:33:57 200.00 198.57 23.46
10:33:57 200.00 198.62 47.69
10:33:57 200.00 199.71 71.54
10:33:57 200.00 199.38 96.15
10:33:57 200.00 201.28 120.39
10:33:57 200.00 201.49 144.23
10:33:58 200.00 200.58 167.69
10:33:58 200.00 198.90 -168.46
10:33:58 200.00 198.84 -144.23
10:33:58 200.00 199.86 -120.00
10:33:58 200.00 200.54 -95.77
10:33:58 200.00 201.00 -71.92
10:33:58 200.00 200.24 -48.08
10:33:58 200.00 199.74 -24.23
10:33:58 200.00 199.40 0.00
10:33:58 200.00 200.23 24.23
10:33:58 200.00 200.79 48.46
10:33:58 200.00 201.17 72.31
10:33:58 200.00 200.36 96.15
10:33:58 200.00 199.82 120.00
10:33:58 200.00 199.45 144.23
10:33:58 200.00 200.27 168.46
10:33:58 200.00 200.81 -167.31
10:33:58 200.00 201.18 -143.46
10:33:58 200.00 200.37 -119.61
10:33:58 200.00 199.82 -95.77
10:33:58 200.00 199.46 -71.92
10:33:58 200.00 199.21 -47.69
10:33:58 200.00 200.11 -23.85
10:33:58 200.00 199.65 0.39
10:33:58 200.00 200.40 24.23
10:33:58 200.00 199.84 47.69
10:33:58 200.00 198.42 71.54
10:33:58 200.00 198.52 95.77
10:33:58 200.00 199.64 120.00
10:33:58 200.00 200.39 144.23
10:33:58 200.00 200.90 168.08
10:33:58 200.00 200.18 -168.08
10:33:58 200.00 199.70 -143.85
10:33:58 200.00 200.43 -119.61
10:33:58 200.00 200.92 -95.38
10:33:58 200.00 201.25 -71.15
10:33:58 200.00 201.47 -46.92
10:33:58 200.00 201.62 -23.08
10:33:58 200.00 200.66 0.77
10:33:58 200.00 200.02 24.62
10:33:58 200.00 199.59 48.85
10:33:58 200.00 200.36 73.08
10:33:58 200.00 200.88 97.31
10:33:58 200.00 201.22 121.15
10:33:58 200.00 200.40 145.00
10:33:58 200.00 199.84 168.85
10:33:58 200.00 199.47 -166.92
10:33:58 200.00 200.28 -143.08
10:33:58 200.00 199.76 -118.85
10:33:58 200.00 200.48 -95.00
10:33:59 200.00 199.90 -71.54
10:33:59 200.00 198.45 -47.31
10:33:59 200.00 199.60 -23.46
10:33:59 200.00 199.31 0.77
10:33:59 200.00 200.17 25.00
10:33:59 200.00 200.75 49.23
10:33:59 200.00 201.14 73.08
10:33:59 200.00 200.34 96.92
10:33:59 200.00 199.80 121.15
10:33:59 200.00 200.50 145.39
10:33:59 200.00 200.97 169.62
10:33:59 200.00 201.29 -166.54
10:33:59 200.00 200.44 -142.69
10:33:59 200.00 199.87 -118.85
10:33:59 200.00 199.49 -94.61
10:33:59 200.00 200.29 -70.38
10:33:59 200.00 200.83 -46.15
10:33:59 200.00 201.19 -21.92
10:33:59 200.00 201.43 1.92
10:33:59 200.00 200.54 25.39
10:33:59 200.00 198.88 49.62
10:33:59 200.00 199.88 73.85
10:33:59 200.00 200.56 98.08
10:33:59 200.00 201.01 122.31
10:33:59 200.00 201.31 146.15
10:33:59 200.00 200.45 170.00
10:33:59 200.00 199.88 -165.77
10:33:59 200.00 200.56 -141.54
10:33:59 200.00 201.01 -117.31
10:33:59 200.00 201.31 -93.08
10:33:59 200.00 201.51 -69.23
10:33:59 200.00 200.59 -45.77
10:33:59 200.00 198.91 -21.92
10:33:59 200.00 198.85 2.31
10:33:59 200.00 199.86 26.54
10:33:59 200.00 200.54 50.77
10:33:59 200.00 201.00 75.00
10:33:59 200.00 201.30 98.85
10:33:59 200.00 200.45 122.69
10:33:59 200.00 199.88 146.92
10:33:59 200.00 200.55 171.15
10:33:59 200.00 201.01 -164.61
10:33:59 200.00 201.31 -140.38
10:33:59 200.00 201.51 -116.54
10:33:59 200.00 200.59 -92.69
10:33:59 200.00 199.97 -68.85
10:33:59 200.00 199.56 -44.61
10:33:59 200.00 200.34 -20.77
10:33:59 200.00 199.80 3.46
10:33:59 200.00 200.50 27.31
